id,person_id,planet1_name,planet2_name,aspect_type,degree_difference
590,100,Сатурн,Нептун,Секстиль,60.7
591,100,Уран,Нептун,Секстиль,62.6
592,100,Уран,Плутон,Квадрат,91.8
593,101,Меркурий,Плутон,Секстиль,61.3
594,101,Сатурн,Плутон,Тригон,122
595,102,Марс,Плутон,Секстиль,59.1
596,102,Юпитер,Уран,Тригон,120.9
597,103,Меркурий,Уран,Секстиль,59.2
598,103,Меркурий,Нептун,Секстиль,58.7
599,103,Юпитер,Сатурн,Конъюнкция,0.5
600,103,Уран,Нептун,Тригон,117.9
601,104,Солнце,Луна,Тригон,122.5
602,104,Луна,Сатурн,Секстиль,57.2
603,104,Меркурий,Нептун,Тригон,119.4
604,104,Венера,Юпитер,Квадрат,89.8
605,104,Венера,Плутон,Квадрат,90.2
606,104,Марс,Юпитер,Секстиль,62.3
607,104,Марс,Плутон,Тригон,117.6
608,104,Юпитер,Плутон,Оппозиция,179.9
609,105,Солнце,Уран,Тригон,120.4
610,105,Меркурий,Венера,Секстиль,61.5
611,105,Меркурий,Юпитер,Тригон,120
612,105,Венера,Юпитер,Оппозиция,178.6
613,106,Меркурий,Уран,Квадрат,88.6
614,106,Венера,Плутон,Квадрат,88.8
615,106,Юпитер,Уран,Секстиль,60.9
616,106,Сатурн,Уран,Квадрат,93
617,107,Луна,Марс,Тригон,122.6
618,107,Луна,Уран,Тригон,119.2
619,107,Венера,Сатурн,Квадрат,87.9
620,107,Марс,Уран,Тригон,118.2
621,107,Сатурн,Нептун,Секстиль,63
622,108,Солнце,Венера,Конъюнкция,2.9
623,108,Солнце,Уран,Тригон,120.9
624,108,Солнце,Нептун,Конъюнкция,0.3
625,108,Луна,Плутон,Квадрат,91.9
626,108,Венера,Марс,Тригон,121.9
627,108,Венера,Нептун,Конъюнкция,2.5
628,108,Марс,Сатурн,Квадрат,92.8
629,108,Юпитер,Плутон,Тригон,117.2
630,108,Сатурн,Плутон,Квадрат,92.1
631,108,Уран,Нептун,Тригон,121.2
632,109,Солнце,Юпитер,Квадрат,92.8
633,109,Юпитер,Сатурн,Тригон,119.3
634,109,Юпитер,Уран,Конъюнкция,2.9
635,109,Нептун,Плутон,Секстиль,62.6
636,110,Солнце,Марс,Секстиль,62.1
637,110,Солнце,Сатурн,Квадрат,92.7
638,110,Меркурий,Марс,Квадрат,89.1
639,110,Сатурн,Уран,Тригон,120
640,111,Солнце,Меркурий,Конъюнкция,1.9
641,111,Венера,Юпитер,Секстиль,60
642,111,Марс,Уран,Квадрат,87.7
643,111,Сатурн,Уран,Тригон,121.2
644,111,Уран,Нептун,Тригон,117.1
645,112,Луна,Меркурий,Тригон,122.5
646,112,Меркурий,Плутон,Секстиль,57.6
647,112,Марс,Сатурн,Тригон,121
648,112,Юпитер,Уран,Оппозиция,178.8
649,112,Сатурн,Нептун,Конъюнкция,2.1
650,112,Нептун,Плутон,Секстиль,57.5
651,113,Солнце,Луна,Тригон,122.9
652,113,Солнце,Уран,Конъюнкция,1
653,113,Солнце,Плутон,Конъюнкция,1.2
654,113,Луна,Марс,Секстиль,58.3
655,113,Луна,Уран,Тригон,122
656,113,Луна,Плутон,Тригон,121.7
657,113,Венера,Сатурн,Тригон,119.4
658,113,Марс,Юпитер,Секстиль,62.1
659,113,Уран,Плутон,Конъюнкция,0.3
660,114,Солнце,Венера,Конъюнкция,1.7
661,114,Марс,Сатурн,Оппозиция,178.8
662,114,Марс,Нептун,Секстиль,59.3
663,114,Марс,Плутон,Секстиль,60.1
664,114,Юпитер,Сатурн,Секстиль,62.3
665,114,Юпитер,Нептун,Секстиль,57.2
666,114,Сатурн,Нептун,Тригон,119.6
667,114,Сатурн,Плутон,Тригон,121.1
668,114,Нептун,Плутон,Тригон,119.3
669,115,Солнце,Луна,Тригон,122.9
670,115,Луна,Нептун,Оппозиция,177.9
671,115,Луна,Плутон,Тригон,118.1
672,115,Сатурн,Плутон,Квадрат,88.3
673,115,Нептун,Плутон,Секстиль,59.8
674,116,Солнце,Меркурий,Конъюнкция,0.8
675,116,Солнце,Нептун,Квадрат,91.4
676,116,Меркурий,Нептун,Квадрат,92.3
677,116,Венера,Юпитер,Тригон,120.6
678,116,Уран,Нептун,Тригон,122.8
679,117,Луна,Юпитер,Квадрат,91.3
680,117,Луна,Нептун,Секстиль,61.4
681,117,Луна,Плутон,Конъюнкция,0.5
682,117,Меркурий,Юпитер,Секстиль,59
683,117,Юпитер,Плутон,Квадрат,90.8
684,117,Сатурн,Нептун,Конъюнкция,2.4
685,117,Нептун,Плутон,Секстиль,61.9
686,118,Солнце,Сатурн,Оппозиция,178.5
687,118,Солнце,Нептун,Секстиль,60.4
688,118,Луна,Уран,Тригон,120.7
689,118,Меркурий,Уран,Секстиль,62.8
690,118,Юпитер,Нептун,Квадрат,87.2
691,118,Сатурн,Нептун,Тригон,118.1
692,119,Солнце,Луна,Тригон,120.1
693,119,Солнце,Венера,Конъюнкция,2.4
694,119,Луна,Венера,Тригон,117.6
695,119,Меркурий,Марс,Оппозиция,179.2
696,119,Меркурий,Сатурн,Оппозиция,178.6
697,119,Венера,Юпитер,Квадрат,92.7
698,119,Марс,Сатурн,Конъюнкция,0.6
699,119,Уран,Плутон,Секстиль,57.1
700,119,Нептун,Плутон,Секстиль,57.7
701,120,Солнце,Уран,Тригон,121
702,120,Меркурий,Плутон,Квадрат,90.9
703,120,Венера,Нептун,Секстиль,59
704,120,Марс,Юпитер,Квадрат,92
705,121,Меркурий,Венера,Конъюнкция,2.5
706,121,Меркурий,Марс,Конъюнкция,0.4
707,121,Меркурий,Сатурн,Секстиль,62.8
708,121,Меркурий,Нептун,Оппозиция,179.6
709,121,Венера,Марс,Конъюнкция,2.9
710,121,Венера,Юпитер,Тригон,120.9
711,121,Венера,Сатурн,Секстиль,60.3
712,121,Венера,Нептун,Оппозиция,177.8
713,121,Марс,Нептун,Оппозиция,179.2
714,121,Юпитер,Сатурн,Секстиль,60.6
715,121,Сатурн,Нептун,Тригон,117.5
716,122,Солнце,Сатурн,Конъюнкция,2.1
717,122,Луна,Плутон,Конъюнкция,1.8
718,122,Венера,Юпитер,Тригон,119.7
719,122,Марс,Нептун,Квадрат,91
720,122,Уран,Нептун,Тригон,122.7
721,122,Нептун,Плутон,Тригон,118.1
722,123,Солнце,Юпитер,Конъюнкция,1.6
723,123,Солнце,Плутон,Тригон,122
724,123,Луна,Марс,Квадрат,87.4
725,123,Луна,Юпитер,Конъюнкция,2.8
726,123,Луна,Сатурн,Квадрат,90
727,123,Меркурий,Уран,Конъюнкция,0.9
728,123,Венера,Марс,Секстиль,58.8
729,123,Венера,Сатурн,Тригон,118.6
730,123,Марс,Сатурн,Оппозиция,177.5
731,123,Юпитер,Сатурн,Квадрат,92.9
732,124,Луна,Марс,Секстиль,58.3
733,124,Меркурий,Марс,Квадрат,89.6
734,124,Сатурн,Нептун,Тригон,117.2
735,124,Сатурн,Плутон,Тригон,118.6
736,124,Нептун,Плутон,Конъюнкция,1.3
737,125,Меркурий,Нептун,Квадрат,88.7
738,125,Венера,Юпитер,Секстиль,61.5
739,125,Марс,Сатурн,Конъюнкция,2
740,126,Луна,Плутон,Квадрат,92.3
741,126,Меркурий,Юпитер,Секстиль,57.1
742,126,Нептун,Плутон,Секстиль,62.3
743,127,Солнце,Меркурий,Конъюнкция,0.1
744,127,Солнце,Нептун,Тригон,120.5
745,127,Солнце,Плутон,Секстиль,58.4
746,127,Луна,Марс,Конъюнкция,0.1
747,127,Меркурий,Нептун,Тригон,120.4
748,127,Меркурий,Плутон,Секстиль,58.3
749,127,Венера,Нептун,Квадрат,87.8
750,127,Юпитер,Сатурн,Квадрат,90.3
751,127,Нептун,Плутон,Секстиль,62.1
752,128,Меркурий,Уран,Оппозиция,177.5
753,128,Марс,Сатурн,Квадрат,90.1
754,129,Луна,Венера,Секстиль,62.9
755,129,Меркурий,Уран,Квадрат,89.3
756,129,Венера,Нептун,Конъюнкция,2.6
757,129,Венера,Плутон,Тригон,120.9
758,129,Юпитер,Нептун,Тригон,120.5
759,129,Юпитер,Плутон,Конъюнкция,2.2
760,129,Нептун,Плутон,Тригон,118.3
761,130,Солнце,Плутон,Квадрат,90
762,130,Луна,Сатурн,Конъюнкция,1.6
763,130,Венера,Марс,Конъюнкция,0.2
764,130,Венера,Сатурн,Конъюнкция,2.5
765,130,Марс,Сатурн,Конъюнкция,2.3
766,130,Юпитер,Уран,Оппозиция,178.7
767,131,Солнце,Луна,Тригон,119.4
768,131,Меркурий,Плутон,Квадрат,91.7
769,131,Венера,Марс,Конъюнкция,0.7
770,131,Венера,Уран,Секстиль,58.1
771,131,Венера,Плутон,Секстиль,62.8
772,131,Марс,Уран,Секстиль,58.8
773,131,Марс,Плутон,Секстиль,62.1
774,131,Сатурн,Нептун,Конъюнкция,2.7
775,131,Уран,Плутон,Тригон,120.8
776,132,Солнце,Нептун,Тригон,120.2
777,132,Луна,Меркурий,Секстиль,62.8
778,132,Луна,Марс,Секстиль,62.9
779,132,Луна,Плутон,Тригон,117.9
780,132,Меркурий,Марс,Конъюнкция,0
781,132,Меркурий,Плутон,Оппозиция,179.2
782,132,Венера,Сатурн,Секстиль,62.9
783,132,Марс,Плутон,Оппозиция,179.2
784,133,Солнце,Уран,Тригон,118.7
785,134,Солнце,Сатурн,Тригон,117.7
786,134,Луна,Венера,Оппозиция,179.8
787,134,Луна,Нептун,Оппозиция,179.1
788,134,Меркурий,Уран,Тригон,122.6
789,134,Меркурий,Плутон,Секстиль,58.5
790,134,Венера,Нептун,Конъюнкция,1.1
791,134,Уран,Плутон,Оппозиция,178.9
792,135,Солнце,Сатурн,Конъюнкция,2.1
793,135,Солнце,Плутон,Конъюнкция,2.2
794,135,Луна,Уран,Квадрат,88.3
795,135,Меркурий,Уран,Квадрат,88.4
796,135,Сатурн,Плутон,Конъюнкция,0.1
797,135,Уран,Нептун,Тригон,120.2
798,136,Солнце,Луна,Тригон,119.4
799,136,Солнце,Сатурн,Тригон,118.2
800,136,Луна,Сатурн,Тригон,122.4
801,136,Луна,Нептун,Квадрат,91.7
802,136,Луна,Плутон,Секстиль,57.5
803,136,Венера,Уран,Квадрат,92.4
804,136,Марс,Юпитер,Секстиль,59.8
805,137,Солнце,Луна,Конъюнкция,1
806,137,Солнце,Юпитер,Конъюнкция,1
807,137,Луна,Юпитер,Конъюнкция,2
808,137,Марс,Плутон,Секстиль,59.9
809,138,Солнце,Сатурн,Тригон,117.4
810,138,Меркурий,Плутон,Секстиль,57.5
811,138,Сатурн,Нептун,Квадрат,91.6
812,138,Сатурн,Плутон,Оппозиция,177.9
813,138,Уран,Плутон,Квадрат,87.9
814,139,Луна,Уран,Оппозиция,178.3
815,139,Меркурий,Сатурн,Тригон,117.2
816,139,Меркурий,Плутон,Тригон,118.3
817,139,Венера,Юпитер,Секстиль,58.3
818,139,Венера,Сатурн,Квадрат,90.6
819,139,Юпитер,Нептун,Квадрат,90
820,139,Сатурн,Нептун,Секстиль,57.6
821,140,Солнце,Марс,Секстиль,61.6
822,140,Меркурий,Венера,Конъюнкция,2.8
823,140,Меркурий,Уран,Квадрат,90
824,140,Венера,Уран,Квадрат,92.9
825,140,Венера,Плутон,Секстиль,59.2
826,140,Марс,Нептун,Квадрат,88.3
827,141,Солнце,Сатурн,Тригон,119.1
828,141,Луна,Меркурий,Секстиль,61.7
829,141,Меркурий,Юпитер,Квадрат,91
830,141,Юпитер,Плутон,Тригон,122.4
831,142,Солнце,Венера,Конъюнкция,2.9
832,142,Солнце,Юпитер,Квадрат,92.6
833,142,Венера,Плутон,Тригон,121.6
834,142,Марс,Сатурн,Оппозиция,178.1
835,142,Сатурн,Нептун,Секстиль,62.6
836,143,Солнце,Юпитер,Тригон,120.3
837,143,Луна,Марс,Тригон,121.2
838,143,Луна,Уран,Тригон,117.7
839,143,Меркурий,Сатурн,Секстиль,60.4
840,144,Солнце,Сатурн,Конъюнкция,1.3
841,144,Луна,Меркурий,Квадрат,87.1
842,144,Луна,Юпитер,Квадрат,89
843,144,Меркурий,Юпитер,Конъюнкция,1.8
844,144,Марс,Юпитер,Секстиль,57.7
845,145,Луна,Уран,Тригон,121.6
846,145,Венера,Марс,Конъюнкция,1.2
847,145,Венера,Уран,Квадрат,88.2
848,145,Марс,Уран,Квадрат,87
849,145,Марс,Плутон,Конъюнкция,3
850,145,Юпитер,Сатурн,Квадрат,91.1
851,145,Сатурн,Нептун,Секстиль,58.8
852,146,Луна,Меркурий,Оппозиция,178.4
